,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3,7.0,1.0,199.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4,7.0,1.0,200.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2,7.0,1.0,201.0,298.0,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2C2,4.0,1.0,202.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2C2H3,4.0,1.0,203.0,271.0,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2C2H3G4,1.0,1.0,204.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2C2H3G4A4,1.0,1.0,205.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3C4B5D3B4F2C2H3G4A4F1,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4,1.0,1.0,207.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5,1.0,1.0,208.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4,1.0,1.0,209.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4D3,1.0,1.0,210.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4D3A4,1.0,1.0,211.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4D3A4G8,1.0,1.0,212.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4D3A4G8E8,1.0,1.0,213.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B8C4B5B4D3A4G8E8D8,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C3F4C8C4E2D2D3F1B3C2C7A3B4,1.0,1.0,215.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C3F4C8C4E2D2D3F1B3C2C7A3B4A4,1.0,1.0,216.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C3F4C8C4E2D2D3F1B3C2C7A3B4A4B2,1.0,1.0,217.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C3F4C8C4E2D2D3F1B3C2C7A3B4A4B2G4,1.0,1.0,218.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3B5C3F4C8C4E2D2D3F1B3C2C7A3B4A4B2G4D1,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3C7C8F4E2G6C3F7G3H4B5G4B8D3,1.0,3.0,220.0,,,
